date,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,TS,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
2016-07-23,-999.0,2.32,9.25,21.97,8.48,0.01,82.02,99.46,9.51,18.44,18.44,25.87,16.37,21.65,3.98,2.43,1.92,1.55,5.9,3.98,4.49,2.66
2016-07-24,-999.0,6.94,8.27,19.95,1.36,0.01,68.3,100.05,12.61,13.54,13.54,25.64,13.03,19.57,3.99,1.86,1.08,0.85,5.07,2.71,2.7,1.76
2016-07-25,-999.0,1.68,9.27,21.0,7.39,0.01,85.06,99.41,9.05,18.09,18.09,24.56,15.5,20.98,4.99,2.5,2.14,1.48,7.13,3.99,4.52,2.73
2016-07-26,-999.0,4.48,9.2,22.83,0.49,0.01,77.54,99.46,8.46,18.35,18.35,26.87,18.41,22.48,1.92,2.76,4.69,2.31,6.6,5.06,6.07,3.88
2016-07-27,7.32,7.0,9.01,22.77,1.01,0.01,75.84,99.66,11.3,18.09,18.09,28.48,17.17,22.58,3.11,3.12,3.06,1.41,6.17,4.53,4.78,2.96
2016-07-28,-999.0,3.69,9.33,23.18,0.52,0.01,72.62,99.73,9.23,17.37,17.37,27.5,18.27,22.59,4.25,2.18,0.47,0.16,4.72,2.35,3.2,1.81
2016-07-29,-999.0,6.17,8.39,20.71,0.79,0.01,73.82,99.99,8.67,15.03,15.03,24.07,15.4,19.85,3.25,1.03,2.48,2.03,5.74,3.06,3.96,2.44
2016-07-30,-999.0,6.65,8.07,20.17,0.87,0.01,68.14,100.34,10.89,13.6,13.6,24.48,13.58,19.67,4.73,2.44,0.48,0.34,5.21,2.78,2.28,1.42
2016-07-31,7.35,6.88,8.24,21.41,0.0,0.01,68.37,100.45,11.65,15.08,15.08,27.07,15.42,21.18,3.84,1.97,1.28,0.73,5.12,2.71,2.66,1.85
2016-08-01,-999.0,5.5,8.82,20.16,0.48,0.01,78.98,100.49,5.63,16.44,16.44,22.98,17.35,20.2,2.25,1.21,1.11,0.76,3.36,1.96,2.17,1.5
2016-08-02,7.3,6.67,8.31,21.85,1.2,0.01,68.58,100.58,11.73,15.44,15.44,27.1,15.36,21.49,2.29,1.26,2.33,1.77,4.61,3.03,3.49,2.37
2016-08-03,7.26,6.91,8.53,23.29,0.04,0.01,61.7,100.42,10.82,15.51,15.51,28.74,17.91,23.32,4.44,1.3,2.06,1.58,6.49,2.88,3.66,2.37
2016-08-04,7.1,6.57,9.23,24.94,1.26,0.01,69.04,100.11,12.27,18.49,18.49,30.43,18.16,24.56,4.13,1.67,3.46,2.3,7.59,3.97,5.61,3.25
2016-08-05,-999.0,6.67,9.4,26.26,1.13,0.01,67.93,99.35,10.82,19.56,19.56,31.24,20.42,25.93,5.51,3.71,4.18,2.83,9.68,6.54,7.5,4.8
2016-08-06,-999.0,6.05,8.93,23.3,0.7,0.01,70.06,99.01,10.65,16.69,16.7,27.11,16.46,22.64,3.41,3.84,4.47,2.08,7.88,5.93,6.15,4.02
2016-08-07,-999.0,4.69,8.77,20.21,0.57,0.01,68.27,99.57,9.18,13.51,13.51,24.02,14.84,19.51,5.01,3.97,3.21,2.07,8.22,6.03,5.94,3.74
2016-08-08,7.08,5.86,8.19,20.3,0.85,0.01,66.56,100.16,11.89,13.24,13.24,25.82,13.93,19.65,3.18,3.59,4.77,2.23,7.95,5.82,6.22,3.92
2016-08-09,-999.0,6.3,8.04,20.56,0.79,0.01,66.77,100.59,14.44,13.6,13.6,27.51,13.07,20.16,5.41,2.32,1.27,0.77,6.68,3.09,3.16,1.76
2016-08-10,-999.0,6.12,9.22,25.4,0.08,0.01,67.76,100.12,13.03,18.7,18.7,31.49,18.46,25.11,3.48,2.18,3.33,1.73,6.81,3.91,5.15,3.02
2016-08-11,6.76,5.98,9.43,26.09,0.2,0.01,65.54,99.98,10.32,18.67,18.67,30.81,20.49,25.62,4.99,2.15,1.55,1.17,6.53,3.33,3.44,2.11
2016-08-12,-999.0,1.98,10.01,21.12,11.16,0.01,84.33,99.54,5.75,17.76,17.76,23.09,17.34,20.55,6.3,5.95,1.52,0.44,7.82,6.39,4.49,3.22
2016-08-13,-999.0,1.54,9.93,19.93,25.42,0.01,90.59,99.63,5.91,17.53,17.53,22.96,17.05,19.12,3.32,2.67,3.02,1.89,6.34,4.57,4.59,3.29
2016-08-14,-999.0,3.15,9.87,22.22,19.67,0.01,85.92,99.53,8.23,19.43,19.42,25.86,17.63,21.94,5.02,3.6,3.11,1.45,8.13,5.05,6.06,3.94
2016-08-15,6.76,6.44,8.74,21.47,0.07,0.01,70.96,100.54,11.09,15.51,15.52,26.27,15.18,20.99,3.07,1.33,1.36,0.93,4.43,2.27,2.9,1.74
2016-08-16,-999.0,2.47,9.32,20.37,39.61,0.01,85.77,100.22,6.77,17.56,17.55,24.31,17.54,20.05,6.75,4.7,1.47,1.16,8.23,5.86,4.43,3.05
2016-08-17,-999.0,5.74,9.13,21.48,3.1,0.01,77.81,99.92,10.36,17.02,17.02,25.96,15.6,21.09,6.16,3.91,2.58,1.91,8.75,5.82,5.3,3.29
2016-08-18,-999.0,5.1,8.99,21.64,4.17,0.01,81.47,99.9,10.13,18.0,18.0,26.07,15.94,21.35,2.64,1.03,3.83,2.39,6.46,3.43,4.99,2.93
2016-08-19,6.64,6.58,8.05,20.98,0.01,0.01,71.03,100.01,12.64,15.02,15.02,26.53,13.89,20.5,5.31,2.29,0.18,0.31,5.5,2.59,2.97,1.67
2016-08-20,6.48,6.35,8.73,22.48,0.04,0.01,72.16,99.65,12.05,16.97,16.97,28.01,15.95,22.25,6.46,2.75,2.3,1.91,8.76,4.65,5.36,3.13
2016-08-21,-999.0,3.15,9.48,21.73,17.14,0.01,88.45,99.16,6.05,19.75,19.75,24.37,18.31,21.77,3.86,3.64,5.54,2.98,9.4,6.62,7.77,4.95
2016-08-22,-999.0,3.21,8.17,16.54,0.41,0.01,72.71,100.01,9.02,10.9,10.9,20.25,11.23,15.92,2.14,2.83,5.92,2.84,8.06,5.67,6.97,4.49
2016-08-23,6.4,6.36,7.92,18.66,0.02,0.01,71.31,100.58,12.69,13.06,13.06,24.15,11.46,18.45,3.56,3.19,4.94,2.94,8.5,6.13,7.05,4.31
2016-08-24,6.29,5.94,8.84,21.86,0.21,0.01,74.5,100.4,11.9,17.12,17.12,27.9,16.0,21.88,3.11,2.03,4.86,2.73,7.96,4.76,6.49,3.77
2016-08-25,-999.0,1.98,9.69,23.25,0.78,0.01,81.05,99.68,9.33,19.85,19.85,28.32,18.99,23.32,2.32,2.93,4.93,2.26,7.25,5.19,6.03,3.51
2016-08-26,6.24,5.97,8.96,22.49,0.34,0.01,73.82,99.93,8.03,17.37,17.37,26.3,18.26,22.4,4.42,4.22,4.18,2.15,8.6,6.36,5.99,3.63
2016-08-27,6.21,6.08,8.43,21.11,0.02,0.01,71.57,100.8,9.24,15.01,15.01,25.0,15.75,20.32,5.69,2.63,0.29,0.54,5.98,3.16,3.36,2.03
2016-08-28,-999.0,3.84,9.7,21.82,2.83,0.01,84.58,100.41,9.54,18.86,18.86,26.71,17.17,21.67,5.4,2.46,2.12,1.62,7.52,4.08,4.36,2.44
2016-08-29,-999.0,4.58,8.27,20.19,0.15,0.01,73.01,100.5,9.19,14.66,14.66,24.55,15.36,19.74,2.91,2.98,4.06,2.2,6.97,5.18,5.74,3.52
2016-08-30,-999.0,3.68,8.9,19.89,0.95,0.01,74.58,100.29,8.71,14.83,14.82,23.69,14.98,19.52,2.81,2.35,3.04,1.78,5.85,4.13,4.46,2.72
2016-08-31,-999.0,2.73,9.29,20.15,8.96,0.01,83.82,99.56,9.85,17.15,17.15,24.77,14.92,20.04,3.36,1.31,2.82,2.12,6.18,3.42,5.02,2.99
2016-09-01,-999.0,4.47,8.24,18.23,1.18,0.01,76.39,99.87,10.14,13.36,13.36,22.84,12.7,17.57,2.8,0.74,3.56,2.48,6.36,3.22,4.79,2.81
2016-09-02,-999.0,5.15,7.95,17.01,0.13,0.01,71.19,100.62,9.55,11.08,11.08,21.35,11.8,16.34,3.92,2.47,2.88,1.6,6.81,4.08,4.58,2.77
2016-09-03,5.95,5.9,7.66,17.29,0.08,0.01,68.55,100.94,12.98,11.03,11.03,23.0,10.02,16.87,4.83,2.36,0.12,0.02,4.95,2.37,1.91,1.08
2016-09-04,5.87,5.74,8.01,18.76,0.06,0.01,66.57,101.01,11.72,13.04,13.04,25.2,13.48,19.47,2.54,1.6,0.41,0.35,2.95,1.95,1.53,1.12
2016-09-05,5.88,5.88,7.88,20.09,0.17,0.01,65.55,100.78,12.35,14.17,14.17,27.35,15.0,20.89,3.98,2.6,0.31,0.05,4.29,2.65,1.83,1.22
2016-09-06,5.84,5.75,7.98,20.43,0.2,0.01,67.18,100.43,12.74,14.48,14.47,27.65,14.91,20.81,3.83,2.21,0.54,0.29,4.37,2.51,1.86,1.24
2016-09-07,5.58,5.35,9.13,22.79,0.6,0.01,72.54,100.05,14.13,17.51,17.51,29.67,15.54,22.76,3.77,2.23,1.03,0.73,4.79,2.96,3.35,2.17
2016-09-08,-999.0,1.97,10.01,22.46,9.18,0.02,91.92,99.28,5.76,20.86,20.86,25.03,19.27,22.31,6.84,4.12,0.28,0.13,7.12,4.26,3.24,2.04
2016-09-09,-999.0,5.14,8.93,21.99,0.19,0.01,75.45,99.62,9.26,17.08,17.08,26.86,17.6,21.75,2.84,2.94,4.09,2.03,6.92,4.96,5.62,3.46
2016-09-10,-999.0,3.4,9.23,21.54,2.48,0.01,78.65,99.69,12.62,17.33,17.33,27.52,14.89,21.36,8.3,4.88,1.91,1.61,10.21,6.48,6.22,3.96
2016-09-11,-999.0,3.98,8.44,17.75,2.91,0.01,72.86,99.69,11.84,11.49,11.49,22.56,10.72,17.36,9.13,7.91,4.69,2.32,13.82,10.23,9.45,6.24
2016-09-12,5.49,5.38,7.41,16.62,0.57,0.01,66.69,100.56,13.44,9.98,9.98,23.07,9.62,16.18,3.84,2.35,3.84,2.38,7.68,4.72,6.02,3.58
2016-09-13,5.43,5.37,7.91,18.69,0.06,0.01,67.31,100.1,15.22,12.3,12.3,25.82,10.6,18.49,4.65,3.31,3.76,2.52,8.41,5.83,6.67,3.86
2016-09-14,-999.0,2.45,8.42,16.65,0.55,0.01,72.84,100.25,11.3,11.04,11.05,20.19,8.9,16.3,2.68,3.48,5.28,2.57,7.96,6.05,6.67,4.19
2016-09-15,5.4,5.33,6.77,13.65,0.07,0.01,61.63,101.07,12.8,5.89,5.9,19.22,6.42,13.1,4.67,2.22,0.43,0.3,5.1,2.52,2.08,1.26
2016-09-16,5.33,5.16,7.26,14.49,0.8,0.01,63.17,100.9,12.2,7.66,7.66,20.86,8.66,14.64,3.67,1.71,1.5,1.03,5.18,2.74,2.67,1.71
2016-09-17,-999.0,3.48,8.71,17.88,6.54,0.01,81.24,99.99,11.29,14.48,14.49,23.06,11.77,18.02,4.92,3.87,4.6,2.26,9.52,6.14,6.4,3.88
2016-09-18,-999.0,3.69,9.27,20.85,1.84,0.01,79.78,99.77,8.86,17.21,17.2,26.13,17.27,20.84,3.31,3.19,4.28,2.04,7.59,5.24,6.11,3.63
2016-09-19,-999.0,3.63,8.8,19.9,0.98,0.01,81.11,100.09,9.17,16.59,16.59,25.33,16.16,19.93,2.64,1.31,1.44,1.02,4.07,2.32,2.75,1.73
2016-09-20,4.9,4.1,8.4,19.05,0.39,0.01,76.26,100.15,11.61,14.59,14.59,25.67,14.06,18.91,3.21,3.18,4.65,2.35,7.85,5.53,6.21,3.66
2016-09-21,4.93,4.87,7.83,18.24,0.01,0.01,65.0,100.43,13.7,11.37,11.37,24.9,11.2,18.06,3.12,3.49,5.27,2.64,8.39,6.13,6.7,3.95
2016-09-22,-999.0,3.04,8.99,15.61,3.49,0.01,78.56,100.51,8.04,11.33,11.33,19.39,11.35,15.06,4.65,3.72,2.59,1.87,7.24,5.59,5.04,3.6
2016-09-23,-999.0,3.02,7.95,13.23,3.08,0.01,73.89,100.42,9.6,7.94,7.94,17.4,7.8,12.53,3.04,2.45,3.58,2.17,6.62,4.62,5.09,3.17
2016-09-24,-999.0,3.97,6.79,11.21,0.33,0.0,63.4,100.62,10.98,3.78,3.79,16.68,5.7,10.46,5.18,3.76,3.08,2.29,8.26,6.04,6.1,3.75
2016-09-25,4.84,4.54,6.43,9.94,0.72,0.0,67.3,100.68,12.71,3.63,3.65,16.54,3.83,9.41,3.12,2.6,2.91,1.85,6.03,4.46,5.27,3.29
2016-09-26,4.82,4.31,6.95,10.25,1.03,0.01,69.98,100.26,11.22,5.15,5.15,15.69,4.48,10.45,4.77,2.77,1.7,1.2,6.47,3.97,4.12,2.56
2016-09-27,-999.0,3.59,8.05,14.17,2.79,0.01,72.52,99.69,13.0,9.12,9.12,20.85,7.86,14.04,2.57,1.61,2.54,1.34,5.11,2.95,3.83,2.29
2016-09-28,4.52,3.52,7.79,13.19,0.09,0.01,82.46,100.9,10.66,9.84,9.84,18.72,8.06,12.74,3.48,2.9,4.31,2.4,7.79,5.3,5.74,3.91
2016-09-29,4.49,4.41,7.2,12.33,0.01,0.01,71.83,101.8,10.52,6.85,6.86,17.92,7.39,11.76,1.68,2.08,5.6,3.53,7.28,5.61,6.39,4.35
2016-09-30,4.49,4.12,7.42,12.01,0.0,0.01,68.63,101.69,10.33,6.1,6.1,17.12,6.79,11.73,1.81,2.0,4.34,2.24,6.15,4.24,5.31,3.26
2016-10-01,-999.0,2.6,8.42,13.06,0.9,0.01,69.22,101.07,8.28,7.22,7.23,17.56,9.28,12.81,3.6,2.39,2.63,1.46,6.23,3.86,4.62,2.68
2016-10-02,-999.0,1.27,8.46,12.26,2.49,0.01,88.25,100.28,5.11,10.47,10.47,15.27,10.17,12.36,4.29,2.33,0.47,0.35,4.77,2.68,2.77,1.77
2016-10-03,-999.0,2.76,7.92,13.35,0.59,0.01,83.99,100.38,8.39,10.5,10.5,17.64,9.25,13.15,5.16,3.2,1.11,0.68,6.27,3.89,4.16,2.64
2016-10-04,4.25,3.53,7.53,12.19,0.55,0.01,78.72,101.16,10.17,8.81,8.81,18.18,8.01,12.51,4.89,2.69,0.45,0.35,5.34,3.03,2.38,1.56
2016-10-05,4.24,3.54,7.39,13.02,1.22,0.01,79.23,101.15,11.4,10.28,10.28,19.98,8.58,13.84,4.04,2.28,0.32,0.33,4.36,2.61,2.27,1.51
2016-10-06,4.16,4.09,7.24,14.15,2.08,0.01,80.85,100.9,13.96,11.65,11.65,22.67,8.71,14.96,2.37,1.92,2.16,1.47,4.53,3.4,3.28,2.21
2016-10-07,4.12,4.1,7.38,15.33,1.26,0.01,75.03,100.74,11.47,12.17,12.17,23.5,12.03,16.62,7.69,3.14,0.14,0.09,7.83,3.23,3.68,2.06
2016-10-08,-999.0,0.84,8.39,13.27,14.04,0.01,92.92,99.95,6.82,12.14,12.14,16.44,9.61,13.41,3.28,1.46,4.0,2.81,7.27,4.27,5.95,3.39
2016-10-09,-999.0,2.43,7.34,9.22,0.37,0.0,71.33,100.66,10.14,3.54,3.56,13.85,3.71,8.55,2.85,1.73,4.18,2.2,7.03,3.93,5.33,3.27
2016-10-10,4.09,3.94,6.03,6.44,0.21,0.0,66.43,101.2,10.8,0.02,0.06,12.04,1.24,5.82,3.45,2.63,3.96,2.25,7.41,4.89,5.51,3.45
2016-10-11,3.93,3.9,6.65,9.08,0.0,0.0,59.74,101.33,14.97,1.67,1.7,16.92,1.94,9.24,2.61,1.71,2.54,1.32,5.15,3.04,3.84,2.36
2016-10-12,3.84,3.34,7.2,11.55,0.22,0.01,69.87,100.61,12.75,6.44,6.44,18.93,6.18,11.77,5.91,1.63,2.41,2.04,8.33,3.67,5.51,2.98
2016-10-13,-999.0,0.81,7.4,9.01,7.25,0.01,85.21,100.01,12.21,6.43,6.43,14.26,2.05,9.13,4.4,4.66,5.65,2.78,10.05,7.44,7.09,4.27
2016-10-14,3.87,3.59,5.99,5.29,2.7,0.0,68.35,101.31,12.07,-0.7,-0.66,10.8,-1.27,4.66,4.79,2.12,1.32,0.73,6.11,2.86,3.74,2.02
2016-10-15,3.68,3.55,6.65,7.53,1.92,0.0,68.85,100.97,14.75,2.02,2.04,15.43,0.68,7.44,4.97,1.83,3.16,2.36,8.12,4.19,5.83,3.23
2016-10-16,-999.0,0.77,8.22,11.64,11.13,0.01,92.83,99.65,8.15,10.66,10.66,15.85,7.7,12.14,2.22,2.45,5.25,2.49,7.46,4.94,6.47,3.38
2016-10-17,-999.0,3.36,7.36,9.37,2.32,0.01,81.26,99.85,7.36,5.95,5.95,12.72,5.35,9.06,5.18,2.91,1.44,1.39,6.62,4.3,4.39,2.83
2016-10-18,-999.0,2.85,8.72,15.47,7.86,0.01,84.64,98.9,15.58,12.89,12.89,23.64,8.06,15.92,7.3,4.74,6.15,3.67,13.45,8.41,9.19,5.95
2016-10-19,-999.0,2.7,7.31,10.51,0.56,0.01,77.43,100.01,8.03,7.34,7.34,16.08,8.05,11.16,7.12,5.26,0.6,0.44,7.71,5.7,5.53,3.45
2016-10-20,-999.0,0.51,7.77,9.41,17.54,0.01,92.35,100.53,8.04,8.29,8.29,13.9,5.86,9.53,6.55,4.85,1.45,1.1,8.0,5.95,4.47,3.0
2016-10-21,-999.0,0.79,8.24,8.12,35.97,0.01,92.28,99.36,2.99,6.78,6.78,9.49,6.5,7.97,2.17,1.08,7.13,5.25,9.3,6.33,8.05,5.82
2016-10-22,-999.0,1.08,7.87,6.12,22.4,0.01,89.63,97.96,6.7,4.2,4.2,8.36,1.66,5.83,5.25,3.99,5.51,4.02,10.76,8.01,7.72,5.59
2016-10-23,-999.0,1.55,6.86,3.9,6.2,0.0,75.47,98.38,7.15,-0.14,-0.12,8.42,1.28,3.78,5.54,5.38,7.29,3.95,12.83,9.32,10.97,7.44
2016-10-24,-999.0,1.28,6.74,3.23,0.82,0.0,75.86,99.49,5.19,-0.68,-0.65,6.24,1.05,3.17,3.39,4.04,7.25,3.76,10.65,7.8,9.23,6.01
2016-10-25,-999.0,1.6,6.4,2.63,0.72,0.0,77.3,100.51,5.54,-1.01,-0.98,5.65,0.1,2.53,2.63,3.02,5.95,3.09,8.58,6.1,7.56,4.91
2016-10-26,-999.0,1.17,6.43,1.08,0.73,0.0,76.04,101.5,6.63,-2.92,-2.87,4.1,-2.53,0.79,4.32,2.39,2.21,1.17,6.52,3.56,4.42,2.54
2016-10-27,-999.0,1.55,6.7,0.72,7.61,0.0,87.51,101.31,7.93,-1.52,-1.51,4.68,-3.25,0.39,2.31,2.98,4.86,2.57,7.16,5.55,6.15,4.19
2016-10-28,-999.0,1.22,7.42,3.07,6.75,0.0,94.39,100.57,6.35,2.3,2.3,6.83,0.47,3.16,4.92,4.06,1.97,1.15,6.89,5.21,3.97,2.77
2016-10-29,-999.0,0.44,7.51,2.98,7.87,0.0,98.08,99.6,4.65,2.76,2.76,5.39,0.74,3.13,4.12,2.57,2.54,1.73,6.66,4.3,4.67,2.88
2016-10-30,-999.0,0.95,7.25,2.88,0.16,0.0,89.81,99.9,6.36,1.43,1.44,6.68,0.31,2.96,3.99,2.03,2.02,1.56,6.01,3.59,4.41,2.59
2016-10-31,-999.0,1.46,6.51,0.26,0.59,0.0,76.76,100.82,8.96,-2.61,-2.57,5.76,-3.2,0.97,4.73,2.41,1.22,0.85,5.95,3.25,3.54,2.21
2016-11-01,2.77,2.39,6.75,2.09,1.39,0.0,88.06,100.74,9.16,0.32,0.33,5.96,-3.2,2.37,3.06,1.61,3.45,1.91,6.52,3.53,4.82,2.72
2016-11-02,-999.0,1.68,7.76,7.13,3.02,0.01,96.06,100.45,7.91,7.18,7.18,13.04,5.13,7.88,1.55,1.47,3.04,1.83,4.59,3.3,3.99,2.42
2016-11-03,-999.0,0.29,7.76,6.09,7.4,0.01,97.61,100.03,4.32,5.96,5.96,8.83,4.51,6.33,4.56,2.24,2.25,1.45,6.81,3.69,3.82,2.12
2016-11-04,-999.0,1.73,6.59,1.33,0.62,0.0,78.43,100.62,7.53,-2.17,-2.14,5.48,-2.05,1.24,3.23,1.22,3.44,2.6,6.67,3.82,5.37,3.1
2016-11-05,-999.0,0.84,7.55,3.27,2.0,0.0,94.29,100.24,9.92,2.34,2.34,7.99,-1.93,3.39,2.42,2.36,3.95,2.28,6.38,4.65,5.17,3.04
2016-11-06,-999.0,1.98,6.41,1.46,0.38,0.0,81.2,101.14,7.54,-0.75,-0.73,6.39,-1.15,2.16,4.4,2.82,2.42,1.69,6.82,4.51,4.79,3.02
2016-11-07,2.58,2.58,5.9,1.73,1.39,0.0,85.74,101.36,11.36,0.13,0.14,8.9,-2.46,2.41,3.11,1.47,2.89,1.98,6.0,3.46,4.41,2.65
2016-11-08,2.56,2.56,6.5,5.8,2.03,0.01,90.21,100.2,12.69,4.55,4.55,13.27,0.58,6.24,3.85,1.2,2.56,1.84,6.41,3.04,4.5,2.57
2016-11-09,-999.0,1.66,7.16,4.25,0.58,0.0,81.46,99.83,9.35,1.15,1.16,8.1,-1.25,4.35,3.17,2.79,3.93,2.11,7.09,4.91,5.79,3.52
2016-11-10,-999.0,-999.0,6.96,2.91,0.04,0.0,88.51,99.07,10.63,0.99,1.0,7.81,-2.81,3.1,6.25,4.28,4.38,2.21,10.64,6.49,7.46,4.75
2016-11-11,-999.0,0.99,6.89,2.38,3.48,0.0,74.15,99.25,11.08,-2.21,-2.14,7.98,-3.1,2.61,6.04,5.74,6.53,3.37,12.57,9.11,9.97,6.44
2016-11-12,-999.0,1.77,6.17,-0.58,0.85,0.0,81.1,100.32,6.03,-3.4,-3.36,2.38,-3.66,-0.5,6.23,5.2,6.0,3.14,12.23,8.34,8.88,5.94
2016-11-13,2.31,2.21,6.64,4.12,1.72,0.0,89.48,99.65,6.87,2.95,2.95,8.42,1.56,4.55,2.07,2.52,6.79,3.71,8.86,6.23,7.89,4.91
2016-11-14,2.28,2.26,6.59,5.18,0.23,0.01,88.4,99.8,8.6,4.32,4.32,11.1,2.51,6.12,5.93,4.02,1.12,0.79,7.05,4.81,4.74,2.8
2016-11-15,2.26,2.05,6.86,5.67,0.95,0.01,92.37,99.99,6.66,4.73,4.74,10.36,3.7,5.86,3.68,1.47,3.27,2.29,6.95,3.76,4.93,2.99
2016-11-16,-999.0,0.6,7.55,4.93,5.1,0.01,96.28,99.26,3.67,4.65,4.65,6.79,3.13,5.18,4.66,3.21,2.71,2.15,7.37,5.36,5.17,3.33
2016-11-17,2.21,0.99,7.01,4.27,0.62,0.0,90.29,100.19,8.06,3.45,3.45,10.34,2.28,4.9,3.08,1.81,1.92,1.49,5.01,3.3,3.52,2.38
2016-11-18,2.17,1.83,6.7,2.76,0.09,0.0,97.65,100.49,5.04,2.39,2.39,5.86,0.82,2.73,3.72,2.21,0.93,0.8,4.66,3.01,2.6,1.78
2016-11-19,2.14,2.02,6.86,5.47,1.36,0.01,93.75,99.38,11.6,4.51,4.51,13.01,1.41,5.64,3.88,2.41,3.43,1.71,7.31,4.11,5.07,3.36
2016-11-20,-999.0,0.26,7.39,2.93,13.94,0.0,95.38,97.71,5.93,1.92,1.93,5.46,-0.47,2.69,6.11,4.58,3.07,2.33,9.18,6.91,4.87,3.63
2016-11-21,-999.0,0.53,6.87,-1.9,5.28,0.0,80.91,97.81,2.62,-4.85,-4.81,-0.82,-3.44,-2.13,1.28,1.36,9.07,6.46,10.35,7.82,9.85,7.27
2016-11-22,-999.0,0.62,6.61,-2.61,4.35,0.0,80.15,99.64,2.6,-5.47,-5.43,-1.11,-3.71,-2.73,2.14,2.7,8.44,5.32,10.58,8.02,9.46,6.67
2016-11-23,-999.0,1.17,6.15,-3.54,1.38,0.0,86.38,100.89,7.97,-5.09,-5.06,1.18,-6.79,-3.22,5.53,3.37,2.84,1.77,8.36,5.14,5.14,3.31
2016-11-24,-999.0,0.42,7.05,-2.38,3.61,0.0,93.3,101.02,3.07,-3.09,-3.08,-0.67,-3.74,-2.19,2.41,2.12,3.1,1.93,5.51,4.06,4.79,3.17
2016-11-25,-999.0,0.26,7.14,-2.26,1.86,0.0,96.25,100.72,4.18,-1.86,-1.86,1.15,-3.03,-1.33,4.24,2.63,0.47,0.35,4.71,2.98,2.59,1.69
2016-11-26,-999.0,0.54,6.95,-1.7,2.99,0.0,95.44,100.36,4.38,-1.81,-1.8,1.36,-3.02,-1.15,5.14,2.9,0.13,0.06,5.27,2.97,2.63,1.6
2016-11-27,-999.0,0.97,6.28,-4.26,1.23,0.0,91.87,100.31,7.53,-5.2,-5.19,0.03,-7.5,-4.1,2.47,1.47,3.94,2.43,6.41,3.9,5.06,3.21
2016-11-28,-999.0,0.83,6.35,-7.23,0.05,0.0,88.13,100.6,9.71,-7.57,-7.53,-0.37,-10.08,-6.07,5.34,2.91,0.43,0.45,5.78,3.36,3.46,2.23
2016-11-29,-999.0,0.15,7.02,-1.54,7.3,0.0,98.81,99.89,8.2,-1.45,-1.44,1.97,-6.23,-1.05,5.29,4.2,1.79,1.06,7.09,5.26,5.08,3.28
2016-11-30,-999.0,0.76,7.22,0.41,7.0,0.0,98.35,99.58,2.35,0.44,0.44,1.81,-0.53,0.67,7.82,5.33,2.49,1.62,10.3,6.96,5.56,3.7
2016-12-01,-999.0,0.4,7.4,0.81,17.65,0.0,97.7,98.3,2.91,1.13,1.13,3.22,0.31,1.49,4.27,2.66,4.93,2.62,9.2,5.29,7.71,4.54
2016-12-02,-999.0,0.86,7.02,0.31,1.75,0.0,96.32,98.89,4.79,0.25,0.26,2.51,-2.28,0.79,1.39,1.57,6.24,3.39,7.63,4.96,7.0,4.19
2016-12-03,-999.0,1.35,6.41,-3.06,0.41,0.0,89.04,99.97,6.55,-4.28,-4.26,-0.13,-6.68,-2.78,2.67,2.32,4.98,2.8,7.65,5.12,6.85,4.5
2016-12-04,1.96,1.74,5.34,-9.31,0.03,0.0,85.95,100.81,8.07,-9.81,-9.76,-3.74,-11.81,-8.14,2.45,1.99,2.45,1.41,4.89,3.4,4.02,2.54
2016-12-05,-999.0,0.55,6.32,-8.28,4.16,0.0,91.9,99.99,8.4,-8.68,-8.65,-3.6,-12.01,-7.68,3.53,2.84,2.44,1.64,5.97,4.48,4.31,2.98
2016-12-06,-999.0,0.94,6.61,-7.16,0.08,0.0,92.31,100.32,9.96,-7.33,-7.3,-0.5,-10.46,-6.27,5.32,3.65,0.22,0.23,5.53,3.87,3.05,1.9
2016-12-07,-999.0,0.56,7.15,-3.42,1.66,0.0,95.2,99.7,6.9,-3.84,-3.83,0.71,-6.2,-3.06,4.48,2.16,3.01,2.06,7.49,4.22,5.58,3.32
2016-12-08,-999.0,1.08,6.45,-2.32,0.59,0.0,91.22,99.28,5.08,-3.03,-3.02,0.6,-4.48,-1.83,2.33,2.39,5.95,3.22,8.28,5.61,7.25,4.44
2016-12-09,-999.0,1.13,5.51,-8.64,0.49,0.0,81.56,100.13,10.36,-10.26,-10.16,-5.08,-15.44,-8.04,4.41,3.84,5.46,3.21,9.87,7.06,8.42,5.5
2016-12-10,-999.0,1.12,4.86,-13.78,0.94,0.0,84.59,101.14,9.88,-13.87,-13.78,-7.14,-17.02,-12.46,1.96,1.29,3.28,1.95,5.24,3.23,3.95,2.61
2016-12-11,-999.0,1.74,4.98,-12.73,0.71,0.0,84.49,101.34,9.85,-12.94,-12.84,-6.39,-16.24,-11.34,5.89,4.51,0.44,0.44,6.33,4.95,3.2,2.29
